"estacion_id","estacion","lat","lon","coords_x","coords_y","FECHA_HORA","MP10"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-16 18:00:00","350.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-16 19:00:00","243.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-16 20:00:00","199.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-16 21:00:00","212.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-16 22:00:00","186.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-16 23:00:00","188.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 00:00:00","124.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 01:00:00","63.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 02:00:00","69.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 03:00:00","68.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 04:00:00","42.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 05:00:00","59.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 06:00:00","93.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 07:00:00","116.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 08:00:00","116.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 09:00:00","121.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 10:00:00","50.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 11:00:00","40.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 12:00:00","33.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 13:00:00","46.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 14:00:00","41.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 15:00:00","38.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 16:00:00","103.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 17:00:00","273.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 18:00:00","245.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 19:00:00","210.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 20:00:00","178.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 21:00:00","146.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 22:00:00","141.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-17 23:00:00","126.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 00:00:00","72.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 01:00:00","41.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 02:00:00","28.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 03:00:00","22.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 04:00:00","21.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 05:00:00","49.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 06:00:00","89.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 07:00:00","73.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 08:00:00","180.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 09:00:00","158.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 10:00:00","188.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 11:00:00","114.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 12:00:00","105.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 13:00:00","131.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 14:00:00","102.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 15:00:00","80.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 16:00:00","152.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 17:00:00","472.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 18:00:00","327.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 19:00:00","306.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 20:00:00","245.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 21:00:00","289.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 22:00:00","209.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-18 23:00:00","220.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 00:00:00","160.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 01:00:00","143.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 02:00:00","52.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 03:00:00","35.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 04:00:00","51.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 05:00:00","46.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 06:00:00","32.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 07:00:00","130.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 08:00:00","228.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 09:00:00","170.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 10:00:00","199.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 11:00:00","194.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 12:00:00","134.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 13:00:00","108.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 14:00:00","79.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 15:00:00","100.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 16:00:00","132.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 17:00:00","129.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 18:00:00","149.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 19:00:00","152.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 20:00:00","219.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 21:00:00","224.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 22:00:00","203.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-19 23:00:00","170.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 00:00:00","143.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 01:00:00","122.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 02:00:00","118.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 03:00:00","102.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 04:00:00","101.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 05:00:00","123.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 06:00:00","166.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 07:00:00","126.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 08:00:00","219.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 09:00:00","181.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 10:00:00","166.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 11:00:00","117.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 12:00:00","118.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 13:00:00","82.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 14:00:00","93.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 15:00:00","102.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 16:00:00",""
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 17:00:00",""
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 18:00:00",""
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 19:00:00","97.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 20:00:00","130.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 21:00:00","124.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 22:00:00","93.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-20 23:00:00","110.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 00:00:00","57.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 01:00:00","66.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 02:00:00","38.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 03:00:00","37.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 04:00:00","52.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 05:00:00","73.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 06:00:00","99.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 07:00:00","127.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 08:00:00","103.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 09:00:00","117.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 10:00:00","85.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 11:00:00","110.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 12:00:00","96.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 13:00:00","103.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 14:00:00","80.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 15:00:00","62.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 16:00:00","45.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 17:00:00","178.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 18:00:00","326.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 19:00:00","115.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 20:00:00","80.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 21:00:00","208.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 22:00:00","132.0"
"11","Estación Independencia","-33.42226117034207","-70.65113919456027","-7864848.839103142","-3951487.1352959503","2018-06-21 23:00:00","121.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 01:00:00","88.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 02:00:00","76.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 03:00:00","62.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 04:00:00","50.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 05:00:00","62.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 06:00:00","89.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 07:00:00","157.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 08:00:00","201.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 09:00:00","159.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 10:00:00","135.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 11:00:00","112.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 12:00:00","82.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 13:00:00","73.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 14:00:00","90.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 15:00:00","82.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 16:00:00","131.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 17:00:00","165.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 18:00:00","266.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 19:00:00","306.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 20:00:00","274.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 21:00:00","301.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 22:00:00","266.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-15 23:00:00","215.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 00:00:00","131.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 01:00:00","98.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 02:00:00","68.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 03:00:00","50.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 04:00:00","45.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 05:00:00","36.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 06:00:00","41.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 07:00:00","58.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 08:00:00","112.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 09:00:00","113.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 10:00:00","81.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 11:00:00","76.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 12:00:00","50.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 13:00:00","37.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 14:00:00","48.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 15:00:00","63.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 16:00:00","86.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 17:00:00","148.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 18:00:00","258.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 19:00:00","221.0"
"12","Estación La Florida","-33.51666686642848","-70.5881606008781","-7857838.094123566","-3964085.3730910765","2018-06-16 20:00:00","175.0"
